site_id,lon,lat,block_id,OC_gkg
41643360,7.643540173751979,53.325118159439945,2,43.0
41223208,7.105000160922326,51.94647369290171,2,9.5
42723522,9.238319297649364,54.801409497361966,8,32.9
43903090,10.98123061189806,50.91727387188598,9,29.3
44203092,11.40828969796848,50.93083843267618,9,18.7
44483096,11.807860336344843,50.96120148927943,9,36.5
43723014,10.71479029862821,50.23590172888132,9,14.7
42422746,8.945558346554813,47.82257771809423,4,26.1
42643198,9.172023629681345,51.8892510093033,1,31.3
41703028,7.878539452077645,50.34441821520296,6,40.1
41742978,7.953997935943685,49.89606905689891,6,19.0
44523252,11.92320401882579,52.361944511807,7,14.2
44143298,11.3783757990073,52.7828950539454,7,212.0
43703382,10.739044811299438,53.54340877348099,8,28.1
43083338,9.805695231099255,53.150126342093465,8,21.0
44742732,12.036751070738498,47.68262019682841,3,98.3
42483262,8.925975073361007,52.462465992099965,2,18.1
41082902,7.07760154475668,49.19295768401856,6,45.4
42782830,9.417443365302798,48.58183379623205,4,55.2
42942840,9.633488191133544,48.67274330298494,4,48.2
43262834,10.06782363100533,48.61938337510824,4,16.4
42642924,9.214424111091786,49.42616033177598,4,40.6
41682724,7.966035360750887,47.61066514257043,4,41.9
41702722,7.99334414538812,47.59323782605851,4,25.5
41782772,8.082816347686425,48.04491075091381,4,66.6
41902738,8.254125072368018,47.74172934252347,4,36.9
41982722,8.365336504542014,47.59943620151894,4,58.1
42502766,9.04895443575697,48.0034984163159,4,46.1
42502820,9.039791619858953,48.489307321967736,4,35.6
42762738,9.400195711847704,47.75394643038749,4,32.3
42942810,9.635464484758606,48.40288939163544,4,43.1
42962764,9.665288552191374,47.98903554024157,4,46.8
43022764,9.74559793859166,47.98930503482681,4,25.1
43022782,9.744789454835953,48.15127128055356,4,21.2
43042730,9.7737152069846,47.6833388490557,4,32.8
43142746,9.906576037505875,47.827608283685294,4,44.2
43182730,9.960025796910989,47.68360834364094,4,33.2
43182744,9.959935965382575,47.80964197800291,4,62.1
43202746,9.986615929320926,47.827608283685294,4,38.4
43302778,10.120824232768385,48.11551833224561,4,56.4
43882738,10.893016050997524,47.75197013676243,4,51.0
44282800,11.44179685806614,48.30407471038229,3,47.2
44342838,11.53297585940427,48.64480569764883,3,36.0
44602792,11.870203417062738,48.22565178607866,3,37.5
44702744,11.987703056225572,47.7915858407921,3,68.6
44762764,12.07501930184199,47.96999125621824,3,87.3
44802780,12.134577605179114,48.11291321792166,3,33.2
44822740,12.146255703872669,47.75259895746132,3,72.6
45062784,12.485190060570964,48.14156947548507,3,43.4
45122758,12.55400101133452,47.90594137646052,3,38.4
45062870,12.523817617788104,48.91474944052674,3,60.3
45162820,12.636286691359867,48.46208836885892,3,31.6
45562852,13.194769303496974,48.735535541344895,3,23.9
45662866,13.339038738126568,48.85725726234309,3,33.6
45782870,13.504867739575031,48.88824913964522,3,52.2
45922856,13.686147763910352,48.756286624408055,3,37.6
44402962,11.651463645379636,49.75862681842862,3,43.4
44562976,11.878288254619816,49.8809773601257,9,36.5
44942974,12.405778989454795,49.853039754789584,3,50.6
45102904,12.594335367591484,49.21909865878644,3,44.1
45282904,12.84119240766753,49.213079946382834,3,81.5
43903000,10.964521947613438,50.10825112700794,9,50.5
43942996,11.019678506058376,50.07177952647269,9,57.6
44262982,11.462637772657713,49.9410746526333,9,38.3
44483006,11.777048122099544,50.15244823898662,9,36.0
43762910,10.756022970169296,49.30048602352766,3,57.2
43882878,10.915653596157336,49.011408165098,3,47.2
43162972,9.930471224063457,49.86049577164778,1,19.9
43203034,9.985897277093631,50.41799023697235,1,28.1
43022722,9.74748440068831,47.61129396326932,4,49.7
43202722,9.986705760849338,47.61165328938296,4,35.5
43222730,10.013295893259276,47.68360834364094,4,23.0
43342756,10.173824834531434,47.91743981209725,4,45.3
43382746,10.226915267822898,47.82733878910006,4,39.1
43502746,10.387084882981409,47.826889631458,4,42.1
43542748,10.440624473914932,47.84467627408357,4,50.9
43562776,10.469640057591992,48.09656387975068,4,135.2
43582726,10.492187771223392,47.646507922406805,4,44.5
43622816,10.554081694299228,48.45606965645531,4,30.0
43622838,10.556327482509529,48.65396851354684,4,40.8
43642800,10.579504016839811,48.31197988488254,4,52.5
43662756,10.601692404357562,47.915912676114246,4,69.3
43662760,10.602141561999622,47.95193511900744,4,35.6
43682776,10.630707988034624,48.09575539599498,4,56.3
43682854,10.639511477818994,48.79742946442073,4,47.5
43742782,10.711915689719028,48.149294986928496,4,57.2
43802766,10.79024878249425,48.004756057713664,4,98.0
44042800,11.118403355783112,48.3078476345756,3,60.1
44042830,11.124422068186712,48.577701545925095,3,61.4
44783296,12.325469603054511,52.750286209131865,7,17.6
45023302,12.683987232946611,52.79672910932084,7,128.5
45123304,12.833287233167278,52.811281816923575,7,241.3
42403002,8.867315085308002,50.12469029670733,1,23.4
42562962,9.097822787213072,49.766981150570935,1,13.8
42603006,9.146331812555523,50.16304835933923,1,25.7
42883028,9.53629047739181,50.36310317311265,1,88.0
42943030,9.620462619513807,50.38142880490869,1,28.4
42223056,8.601413761208624,50.60726526733633,1,24.9
42223066,8.598718815356266,50.69718662727669,1,19.9
42543054,9.053805338291216,50.59388036960295,1,33.1
42583038,9.113004315514692,50.45050925025748,1,19.5
42583062,9.108961896736156,50.666284581502985,1,37.7
42683042,9.253231331365749,50.4875198399632,1,45.9
42763062,9.363544448255626,50.66799138054281,1,39.3
42763074,9.362017312272624,50.77578921463716,1,21.8
42263098,8.647048177641896,50.98545600195065,1,35.0
42723126,9.29832675862855,51.2429131623793,1,35.4
42963078,9.645256121355509,50.8129794673997,1,41.8
43083036,9.81701400367916,50.43577687959792,1,26.1
43083126,9.813869900184743,51.244889456004366,1,51.0
43123092,9.871990899067276,50.93928259634691,1,25.8
43123128,9.871092583783156,51.26294559321517,1,12.0
